source,target
2089198,2088703
2089198,2089774
2089198,2089150
2089198,2088751
2089198,2089367
2089198,2088837
2089198,2120292
2089198,2089429
2089198,2091717
2089199,2091010
2089199,2089469
2089199,2090585
2089199,2088555
2089199,2088965
2089199,2088837
2089199,2088751
2089199,2091010
2089199,2090990
2089199,2120292
2089199,2121807
2089199,2089719
2089199,2089890
2089199,2089890
2089200,2091678
2089200,2091678
2089200,2089872
2089201,2090403
2089201,2089721
2089201,2121685
2089201,2121365
2089201,2123519
2089201,2089210
2089201,2089897
2089201,2088837
2089201,2090271
2089202,2089211
2089202,2090192
2089202,2089205
2089202,2089411
2089202,2128837
2089202,2120148
2089202,2123540
2089202,2088608
2089202,2091494
2089202,2089157
2089202,2089783
2089202,2091483
2089202,2091757
2089202,2090378
2089202,2090145
2089202,2089411
2089203,2091016
2089203,2088651
2089203,2091016
2089203,2090348
2089203,2120630
2089203,2122902
2089203,2123537
2089203,2090355
2089203,2121412
2089203,2091790
2089204,2129332
2089204,2091024
2089204,2089795
2089205,2124598
2089205,2088608
2089205,2124598
2089205,2123755
2089205,2088837
2089205,2090358
2089205,2123540
2089205,2122406
2089205,2089437
2089205,2088730
2089205,2121428
2089205,2089722
2089205,2088651
2089205,2091007
2089205,2090369
2089205,2088608
2089206,2091340
2089206,2088629
2089206,2091340
2089206,2090860
2089206,2091681
2089206,2088751
2089206,2089367
2089206,2088837
2089206,2122458
2089206,2089429
2089206,2128891
2089206,2120292
2089207,2088589
2089207,2089157
2089207,2091483
2089208,2089629
2089208,2122835
2089208,2088665
2089208,2089629
2089208,2089036
2089208,2122835
2089208,2088837
2089208,2120292
2089208,2088665
2089210,2088837
2089210,2091316
2089210,2090084
2089210,2088962
2089211,2089157
2089211,2091243
2089211,2089090
2089211,2090145
2089211,2090382
2089362,2090375
2089362,2129338
2089362,2128929
2089362,2089429
2089362,2089118
2089362,2090983
2089362,2090375
2089365,2089161
2089365,2088750
2089365,2089087
2089365,2091017
2089365,2090859
2089365,2091681
2089365,2090956
2089365,2089620
2089365,2089881
2089365,2089189
2089365,2089161
2089366,2090381
2089366,2088620
2089366,2088620
2089366,2089469
2089366,2089148
2089366,2091584
2089367,2120292
2089367,2089429
2089367,2088837
2089367,2120292
2089367,2128929
2089367,2090990
2089370,2089870
2089370,2089870
2089370,2090355
2089370,2091790
2089370,2121365
2089370,2120389
2089370,2123153
2089370,2123537
2089370,2089154
2089402,2091718
2089402,2091718
2089403,2090378
2089403,2088846
2089403,2090271
2089403,2128837
2089403,2120148
2089403,2121079
2089403,2121079
2089404,2091511
2089404,2091030
2089405,2089903
2089405,2090792
2089405,2121656
2089405,2088879
2089405,2089158
2089405,2088839
2089405,2090193
2089405,2089901
2089405,2088521
2089405,2090858
2089405,2090271
2089405,2088879
2089405,2089877
2089405,2089429
2089405,2091747
2089405,2089013
2089405,2089134
2089405,2088773
2089405,2089158
2089405,2121226
2089405,2121656
2089405,2123738
2089405,2123519
2089405,2124049
2089405,2122346
2089405,2121365
2089405,2121429
2089405,2121415
2089405,2122849
2089405,2121257
2089405,2120931
2089405,2120683
2089405,2120997
2089405,2120962
2089405,2120462
2089405,2120833
2089405,2121145
2089405,2129323
2089405,2128842
2089405,2128929
2089405,2129274
2089408,2089980
2089408,2089429
2089408,2128929
2089409,2091045
2089409,2088492
2089409,2091045
2089409,2122510
2089409,2089414
2089409,2088837
2089409,2088751
2089409,2089693
2089411,2089211
2089411,2121783
2089411,2091242
2089411,2121791
2089411,2088846
2089411,2089403
2089411,2090378
2089411,2090367
2089411,2122006
2089411,2121783
2089411,2121791
2089411,2120148
2089411,2121145
2089411,2128837
2089411,2129274
2089411,2091242
2089411,2090192
2089413,2088455
2089414,2091681
2089415,2090425
2089415,2090425
2089415,2091494
2089415,2091200
2089415,2089783
2089416,2090855
2089416,2091045
2089416,2088837
2089416,2088751
2089416,2089414
2089416,2120389
2089416,2120468
2089416,2122848
2089416,2120044
2089416,2128841
2089416,2089976
2089416,2090351
2089416,2090675
2089416,2090855
2089416,2090675
2089416,2089870
2089417,2089036
2089417,2089891
2089417,2089469
2089417,2089429
2089417,2088837
2089417,2120292
2089417,2122276
2089417,2128929
2089417,2089974
2089417,2090352
2089417,2089036
2089417,2089367
2089417,2090352
2089417,2089974
2089417,2090990
2089418,2088457
2089419,2090656
2089419,2090348
2089419,2088837
2089419,2122289
2089419,2121412
2089419,2123537
2089419,2090656
2089419,2090348
2089419,2089897
2089419,2088962
2089419,2090660
2089419,2090355
2089419,2091790
2089420,2089414
2089420,2091584
2089420,2089414
2089422,2088464
2089423,2092157
2089423,2088475
2089423,2091343
