source,target
1424801,1425693
1424801,1426310
1424801,1427023
1424801,1426938
1424801,1426481
1424801,1425083
1424801,1425257
1424801,1424650
1424801,1426960
1424801,1424954
1424801,1426682
1424801,1424962
1424801,1425876
1424801,1426005
1424801,1597447
1424801,1594941
1424801,1424598
1424802,1428492
1424803,1426901
1424809,1426667
1424809,1425751
1424809,1425219
1424809,1597617
1424809,1595850
1424811,1426311
1424811,1425104
1424813,1428894
1424813,1424598
1424814,1594866
1424814,1425811
1424814,1425024
1424814,1426290
1424815,1425214
1424815,1598166
1424815,1426682
1424815,1425811
1424815,1424627
1424815,1425290
1424816,1427014
1424817,1424717
1424817,1426995
1424817,1425982
1424817,1426107
1424817,1425379
1424817,1425197
1424817,1428288
1424817,1424954
1424817,1426682
1424817,1425171
1424817,1599958
1424817,1425684
1424819,1424905
1424819,1426634
1424819,1424954
1424819,1424598
1424823,1425260
1424823,1426428
1424823,1424954
1424823,1424598
1424828,1426574
1424828,1425724
1424828,1425980
1424828,1425249
1424828,1428894
1424828,1424954
1424828,1424598
1424830,1425611
1424830,1427051
1424830,1425717
1424830,1426286
1424830,1426180
1424830,1425860
1424830,1425811
1424830,1426061
1424830,1426290
1424830,1595703
1424831,1426201
1424831,1424954
1424831,1424598
1424832,1426438
1424833,1428524
1424833,1428739
1424833,1428279
1424833,1598166
1424833,1598832
1424833,1425876
1424833,1426356
1424833,1426081
1424833,1595151
1424833,1598787
1424833,1599958
1424833,1598071
1424833,1426763
1424834,1424978
1424834,1425135
1424834,1426656
1424834,1425915
1424834,1424954
1424834,1424598
1424835,1424732
1424835,1425348
1424835,1425759
1424836,1426963
1424836,1425337
1424836,1424954
1424836,1426919
1424836,1426081
1424836,1424598
1424838,1425724
1424840,1425878
1424840,1426857
1424840,1425518
1424840,1425004
1424840,1425983
1424840,1598166
1424840,1432104
1424840,1424627
1424840,1599958
1424840,1426262
1424840,1425247
1424842,1427051
1424842,1425671
1424842,1426189
1424842,1426471
1424842,1598371
1424842,1599958
1424844,1424912
1424844,1426223
1424848,1598351
1424848,1424561
1424848,1431957
1424850,1425915
1424850,1425083
1424850,1424954
1424850,1424598
1424853,1598166
1424853,1425089
1424853,1424759
1424853,1425840
1424853,1425868
1424853,1435608
1424855,1425915
1424855,1425729
1424855,1425026
1424855,1424954
1424855,1424598
1424856,1425915
1424856,1428894
1424856,1426379
1424856,1424954
1424856,1426050
1424857,1426007
1424857,1425915
1424857,1425191
1424857,1426335
1424857,1424954
1424857,1425876
1424857,1425684
1424858,1425887
1424858,1426374
1424858,1428894
1424858,1424954
1424858,1424598
1424859,1428754
1424859,1428437
1424859,1428580
1424859,1428649
1424859,1428274
1424859,1429003
1424859,1594866
1424859,1599271
1424859,1597080
1424859,1595890
1424859,1426173
1424859,1426223
1424859,1435387
1424859,1597021
1424861,1426697
1424861,1426111
1424861,1425815
1424861,1426097
1424861,1424601
1424861,1424626
1424861,1425124
1424861,1424954
1424861,1424598
1424862,1425257
1424862,1426163
1424862,1426223
1424868,1426223
1424868,1425968
1424870,1425376
1424870,1599269
1424870,1595501
1424870,1594866
1424870,1425443
1424870,1426460
1424870,1424684
1424870,1425811
1424870,1425883
1424870,1426610
1424870,1426776
1424870,1425171
1424870,1426290
1424870,1598371
1424870,1425569
1424871,1428894
1424871,1424954
1424871,1426682
1424871,1426163
1424871,1426223
1424871,1426353
1424871,1424598
1424872,1427045
1424872,1427041
1424872,1424934
1424872,1424954
1424872,1426061
1424872,1424598
1424874,1425375
1424874,1426270
1424874,1426614
1424874,1428894
1424874,1428528
1424874,1424954
1424874,1426356
1424874,1426081
1424874,1424598
1424876,1425935
1424876,1426223
1424886,1425698
1424886,1425337
1424886,1424954
1424886,1426919
1424886,1426081
1424886,1424598
1424887,1426333
1424887,1426223
1424888,1426607
1424888,1425427
1424889,1425737
1424889,1425668
1424889,1425012
1424889,1425915
1424889,1424954
1424889,1424598
1424891,1426333
1424891,1426223
1424894,1425356
1424894,1426223
1424895,1436193
1424895,1431957
1424895,1595012
1424895,1595890
1424895,1598200
1424895,1434906
1424895,1599797
1424895,1432104
1424895,1599412
1424895,1426202
1424895,1425625
1424895,1425427
1424895,1425855
1424897,1426545
1424897,1425186
1424897,1425888
1424899,1598351
1424899,1426881
1424899,1425893
1424899,1430033
1424899,1595890
1424899,1425868
1424899,1427018
1424899,1426063
1424899,1426103
1424899,1424744
1424899,1424632
1424899,1425335
1424899,1424596
1424899,1425150
1424899,1425168
1424899,1425855
1424900,1425132
1424900,1425238
1424900,1427100
1424900,1425164
1424901,1428894
1424901,1425039
1424901,1425521
1424901,1424954
1424901,1424598
1424905,1426634
1424905,1426223
1424908,1424848
1424908,1426353
1424911,1425811
1424911,1425717
1424911,1595452
1424911,1426007
1424911,1424793
1424911,1427051
1424911,1426290
1424911,1426005
1424911,1598371
1424911,1599958
1424911,1425226
1424912,1424844
1424912,1426106
1424912,1426223
1424912,1436634
1424915,1425699
1424915,1426223
1424918,1426646
1424918,1426674
1424918,1426673
1424918,1424954
1424918,1424598
1424921,1424751
1424921,1426258
1424921,1426223
1424922,1426688
1424922,1426855
1424922,1428894
1424922,1428524
1424922,1598166
1424922,1424954
1424922,1426682
1424922,1425146
1424922,1425876
1424922,1595151
1424922,1599958
1424922,1598071
1424922,1425684
1424926,1425809
1424926,1426223
1424930,1426498
1424930,1428894
1424930,1435591
1424930,1425846
1424931,1426223
1424931,1426353
1424932,1424719
1424932,1425015
1424932,1428500
1424932,1424619
1424933,1428500
1424933,1428414
1424933,1428894
1424933,1424954
1424933,1426223
1424933,1435387
1424933,1424598
1424934,1426223
1424936,1426223
1424939,1428894
1424939,1424557
1424939,1425502
1424939,1426184
1424939,1424954
1424939,1424598
1424942,1424905
1424942,1426634
1424942,1424954
1424942,1424598
1424944,1426223
1424944,1439737
1424944,1433381
1424945,1424586
1424953,1425962
1424953,1425915
1424953,1425926
1424953,1424795
1424953,1424800
1424953,1424954
1424953,1424598
1424955,1426223
1424955,1424977
1424956,1426939
1424956,1426223
1424958,1424650
1424958,1426960
1424958,1426223
1424959,1426590
1424959,1425407
1424959,1424832
1424959,1428894
1424959,1424954
1424959,1428492
1424959,1424598
