source,target
2588952,2589266
2588952,2595646
2588952,2653433
2588952,2668799
2588956,2589441
2588967,2675713
2588967,2674818
2588967,2675640
2588967,2675209
2588967,2675925
2588967,2675409
2588967,2653908
2588967,2654673
2588967,2675443
2588967,2676065
2588967,2594574
2588967,2654837
2588967,2654270
2588967,2654483
2588967,2655478
2588967,2654764
2588967,2668330
2588970,2655233
2588970,2675713
2588970,2674818
2588970,2675640
2588970,2675209
2588970,2674714
2588970,2653493
2588970,2675925
2588970,2675409
2588970,2675443
2588970,2674776
2588970,2675117
2588970,2675169
2588970,2594574
2588970,2654837
2588970,2654270
2588970,2654483
2588970,2655478
2588970,2654764
2588970,2668330
2588971,2653344
2588971,2668007
2588991,2668729
2588991,2675933
2588991,2675593
2588991,2594691
2588991,2669049
2588991,2668270
2588991,2654977
2588991,2653318
2588991,2653124
2588991,2655453
2588991,2653881
2588991,2654483
2588991,2653596
2588991,2654508
2588992,2591911
2588992,2588994
2588992,2747229
2588992,2591367
2588992,2654727
2588992,2654276
2588992,2654003
2588992,2610919
2588993,2591911
2588993,2654727
2588993,2610920
2588993,2747229
2588993,2591367
2588993,2610919
2588994,2595650
2588996,2654727
2588996,2589271
2588996,2747229
2588996,2591367
2588996,2610919
2588997,2591911
2588997,2654727
2588997,2747229
2588997,2591367
2588997,2610919
2588998,2654727
2588998,2591367
2588998,2655127
2588998,2655453
2588998,2610919
2588999,2588994
2588999,2668962
2588999,2595533
2588999,2655453
2588999,2653908
2588999,2595655
2588999,2595661
2588999,2668240
2588999,2669156
2588999,2594681
2588999,2594937
2588999,2589009
2588999,2589001
2588999,2589008
2589000,2591911
2589000,2589009
2589000,2588994
2589000,2610920
2589000,2591367
2589000,2655127
2589000,2653037
2589000,2655318
2589000,2655453
2589000,2610919
2589001,2594937
2589001,2655444
2589002,2591367
2589002,2589017
2589003,2588994
2589003,2654727
2589003,2591367
2589003,2655127
2589003,2655453
2589003,2610919
2589004,2591911
2589004,2654727
2589004,2747229
2589004,2591367
2589004,2655453
2589004,2610919
2589005,2591367
2589005,2589017
2589006,2591367
2589006,2589017
2589007,2591367
2589007,2589017
2589008,2589001
2589009,2588999
2589009,2669156
2589009,2595646
2589009,2595650
2589009,2653433
2589009,2668799
2589010,2591911
2589010,2589352
2589010,2747229
2589010,2591367
2589010,2654727
2589010,2653037
2589010,2655453
2589010,2610919
2589011,2591367
2589011,2589017
2589014,2654727
2589014,2588994
2589014,2591911
2589014,2747229
2589014,2591367
2589014,2653037
2589014,2655453
2589014,2610919
2589015,2654727
2589015,2747229
2589015,2655127
2589015,2653037
2589015,2655453
2589015,2735016
2589016,2654727
2589016,2591367
2589016,2655127
2589016,2655453
2589016,2610919
2589017,2654727
2589017,2591911
2589017,2747229
2589017,2591367
2589017,2653037
2589017,2655453
2589017,2610919
2589034,2589637
2589034,2591911
2589034,2747229
2589034,2591367
2589034,2589719
2589060,2589395
2589060,2668690
2589060,2589637
2589060,2589496
2589060,2655127
2589060,2655453
2589060,2668833
2589077,2589696
2589077,2589268
2589077,2595655
2589077,2589310
2589077,2589637
2589077,2589643
2589077,2654881
2589077,2655127
2589077,2653190
2589077,2595533
2589077,2589503
2589090,2589092
2589090,2668927
2589090,2669208
2589090,2655127
2589090,2655453
2589090,2653433
2589090,2653190
2589090,2653574
2589090,2653745
2589090,2668833
2589091,2589728
2589091,2591911
2589091,2654727
2589091,2747229
2589091,2591367
2589091,2655453
2589091,2654003
2589091,2654483
2589091,2610919
2589092,2589503
2589092,2595533
2589092,2653190
2589092,2655127
2589092,2654881
2589092,2589643
2589092,2589637
2589092,2589310
2589092,2595655
2589092,2595661
2589092,2594937
2589092,2589097
2589092,2589711
2589092,2589090
2589093,2594578
2589093,2655453
2589093,2588700
2589093,2653654
2589095,2589719
2589095,2589202
2589095,2653394
2589095,2591367
2589095,2589209
2589095,2654727
2589095,2589637
2589095,2653400
2589096,2589077
2589096,2595646
2589096,2589503
2589096,2654483
2589096,2589310
2589097,2595634
2589097,2595661
2589109,2655453
2589109,2654307
2589111,2589637
2589111,2589202
2589111,2589719
2589111,2591367
2589111,2654727
2589142,2589715
2589142,2595655
2589142,2589637
2589142,2589643
2589142,2654881
2589142,2655127
2589142,2653190
2589142,2653094
2589142,2595533
2589142,2589503
2589161,2589702
2589161,2589637
2589161,2589496
2589161,2655453
2589181,2589202
2589181,2589503
2589181,2589637
2589181,2589496
2589181,2654881
2589181,2655453
2589181,2589439
2589201,2589702
2589201,2589637
2589201,2589161
2589203,2653400
2589203,2654727
2589203,2589637
2589203,2589725
2589207,2591367
2589207,2589276
2589246,2595650
2589247,2654834
2589247,2595650
2589247,2595661
2589247,2595634
2589247,2595632
2589250,2669085
2589250,2653745
2589250,2654259
2589250,2655453
2589250,2654834
2589250,2668240
2589250,2594937
2589250,2589265
2589250,2589247
2589250,2589698
2589250,2589246
2589251,2589729
2589251,2610994
2589251,2653545
2589251,2610919
2589252,2591911
2589252,2654727
2589252,2589690
2589252,2589246
2589252,2747229
2589252,2591367
2589252,2654003
2589252,2589251
2589253,2589651
2589253,2589245
2589253,2609866
2589253,2591367
2589254,2589265
2589254,2591911
2589254,2589256
2589254,2610919
2589255,2589246
2589255,2591911
2589255,2747229
2589255,2591367
2589255,2654003
2589255,2589251
2589256,2589265
2589256,2589247
2589256,2594937
2589256,2595646
2589256,2595650
2589256,2653433
2589256,2654483
2589256,2668799
2589257,2654727
2589257,2589246
2589257,2610920
2589257,2591367
2589257,2589251
2589258,2591911
2589258,2654727
2589258,2589732
2589258,2589246
2589258,2747229
2589258,2591367
2589258,2654003
2589258,2653394
2589258,2589251
2589259,2589246
2589259,2591911
2589259,2747229
2589259,2591367
2589259,2654003
2589259,2589251
2589260,2589687
2589260,2609866
2589260,2591367
2589261,2590252
2589261,2589634
2589261,2589245
2589261,2609866
2589261,2591367
2589262,2591911
2589262,2654727
2589262,2589245
2589262,2589246
2589262,2747229
2589262,2591367
2589262,2655231
2589262,2610919
2589263,2589247
2589263,2589265
2589263,2589648
2589263,2589246
2589263,2655127
2589263,2653037
2589263,2655453
2589263,2668833
2589264,2594634
2589264,2588182
2589264,2588600
2589265,2589246
2589265,2668690
2589265,2595533
2589265,2653190
2589265,2655127
2589265,2654881
2589265,2595650
2589265,2595655
2589265,2595661
2589265,2594937
2589265,2589247
2589265,2589256
2589265,2589250
2589265,2589263
2589266,2589275
2589266,2588952
2589266,2595632
2589266,2595655
2589266,2595650
2589266,2654881
2589266,2655127
2589266,2653190
2589266,2595533
2589266,2668690
2589267,2591465
2589267,2591079
2589267,2590711
2589267,2590546
2589267,2589692
2589267,2589245
2589267,2609866
2589267,2589246
2589267,2591367
2589267,2654727
2589267,2654003
2589268,2589499
2589268,2655127
2589268,2653433
2589268,2589702
2589269,2589202
2589269,2589637
2589269,2654727
2589269,2591367
2589269,2653394
2589269,2589719
2589270,2654834
2589270,2588957
2589271,2588996
2589272,2653400
2589272,2654727
2589272,2589637
2589272,2589725
2589273,2589637
2589273,2591911
2589273,2747229
2589273,2591367
2589273,2589719
2589275,2589266
2589275,2594937
2589275,2594681
2589275,2655318
2589275,2655453
2589275,2654259
2589275,2668298
2589276,2589728
2589276,2591911
2589276,2654727
2589276,2747229
2589276,2591367
2589276,2655127
2589276,2653908
2589276,2655453
2589276,2654003
2589276,2654483
2589276,2610919
2589309,2589202
2589309,2589503
2589309,2589637
2589309,2589496
