source,target
1648075,2087420
1648075,1648807
1648075,1647833
1648075,1647707
1648075,1647654
1648075,1648660
1648075,1648194
1648075,1648750
1648079,1648159
1648079,1648238
1648079,1647837
1648079,1648236
1648079,1648863
1648079,1647864
1648079,1648937
1648080,1647874
1648080,1649091
1648081,2087494
1648081,1647837
1648082,1647955
1648082,2087952
1648082,2087957
1648082,2087561
1648082,1649204
1648082,1648146
1648082,1649042
1648082,1648807
1648082,1647707
1648082,1648722
1648082,1648687
1648083,1647803
1648083,1648135
1648083,1648911
1648083,1648791
1648083,1649204
1648083,1647785
1648083,1648187
1648083,1648407
1648083,1648035
1648083,1648040
1648084,1648481
1648084,1647738
1648084,2087832
1648085,2087810
1648085,2087361
1648085,2087390
1648088,2088359
1648097,2088347
1648097,2087620
1648097,1648208
1648100,1648461
1648100,2087706
1648100,2087884
1648100,2087942
1648100,1648102
1648100,1647839
1648100,1648023
1648100,1648381
1648100,2087876
1648102,2088347
1648102,1648208
1648102,1648023
1648103,2087671
1648103,2087407
1648103,1648835
1648106,1648509
1648106,1647877
1648106,1648413
1648106,1648387
1648106,1648241
1648106,1648191
1648106,1648390
1648106,2087362
1648106,2087520
1648106,1647803
1648106,1647837
1648106,1647811
1648106,1647759
1648106,1648422
1648106,1648023
1648106,2087917
1648109,1648541
1648109,1647707
1648109,2088347
1648109,1648208
1648109,2087593
1648111,1649010
1648111,1648689
1648111,1648917
1648111,1648402
1648111,1647650
1648111,1648552
1648111,1649098
1648111,1648256
1648111,1648495
1648111,1648590
1648114,2088347
1648114,2088388
1648114,1648687
1648114,1648533
1648114,1649001
1648114,1647899
1648114,1648208
1648114,1648388
1648114,1648194
1648114,1649199
1648114,1648854
1648115,1649008
1648115,1647794
1648117,1649056
1648117,1648478
1648117,1649163
1648117,1648088
1648117,1648194
1648117,1647829
1648117,1648397
1648117,1647951
1648120,1648793
1648120,1648615
1648120,1648082
1648120,2087752
1648120,1649151
1648120,1648391
1648120,1649252
1648120,1648911
1648121,1648981
1648121,1647890
1648121,1648486
1648121,2088370
1648121,2087361
1648121,1648922
1648121,1647942
1648124,1647657
1648124,1647707
1648124,1648905
1648129,1649098
1648129,1648629
1648130,1648397
1648130,1648194
1648130,1648150
1648134,1648178
1648134,1648402
1648135,1647709
1648135,1648344
1648135,1647692
1648135,1648043
1648135,1648564
1648135,1649235
1648135,1648806
1648135,1648551
1648135,1648747
1648135,1648341
1648135,1648079
1648135,1649132
1648135,1648510
1648135,1649151
1648135,1648623
1648135,1649141
1648135,1648938
1648135,1647880
1648135,1647729
1648135,1648652
1648135,1648192
1648135,1649007
1648135,1648787
1648135,1647837
1648135,1648409
1648135,1648549
1648135,1647652
1648135,1648410
1648135,1648035
1648135,1647803
1648146,2088347
1648146,2087952
1648146,2087638
1648146,1649204
1648146,1648208
1648146,1648687
1648147,1648485
1648147,1647961
1648147,1648274
1648147,1648209
1648147,1648527
1648147,1647831
1648147,1647721
1648147,2087619
1648147,2087578
1648147,2087822
1648147,2087732
1648147,2087682
1648147,1647707
1648147,2087796
1648149,1648941
1648149,1648964
1648149,1647927
1648149,1647716
1648150,1648397
1648150,1648194
1648150,1648842
1648151,1649276
1648151,1648533
1648151,1648687
1648151,2088421
1648151,2087835
1648151,2087553
1648151,1647707
1648151,1648391
1648151,1648700
1648152,1648035
1648152,1647965
1648152,1648238
1648155,1647927
1648159,2088347
1648159,2088421
1648159,1648208
1648159,1648194
1648159,1648236
1648159,1648468
1648169,1648045
1648169,2087458
1648169,1647707
1648169,2087819
1648178,1648402
1648182,1648941
1648182,1647677
1648182,1647927
1648182,1647788
1648182,1649251
1648187,1647652
1648191,1648390
1648191,2088421
1648191,2087520
1648191,1648509
1648191,1647837
1648191,1647759
1648191,1648023
1648191,1648422
1648192,1648159
1648192,1648238
1648192,1648236
1648192,1648863
1648192,1647864
1648192,1648937
1648194,1648660
1648194,1649127
1648195,2087613
1648195,1647743
1648195,1648283
1648195,1648619
1648195,1648840
1648195,1649280
1648195,1648281
1648195,1648701
1648195,1647738
1648195,1648985
1648195,1648481
1648195,1648084
1648195,2087845
1648198,1648035
1648198,2086516
1648198,2086491
1648198,1648549
1648205,2088347
1648205,2087861
1648205,2087420
1648205,2087368
1648205,2087509
1648205,2087479
1648205,1647927
1648205,1648807
1648205,1647833
1648205,1647707
1648205,1648925
1648205,1648208
1648205,1648660
1648205,1648194
1648205,1648750
1648206,1648922
1648206,1648941
1648206,1648702
1648206,1647752
1648206,1648205
1648206,1647927
1648206,1649052
1648206,2087656
1648206,2087541
1648206,1647671
1648206,2087694
1648206,1648579
1648206,1647725
1648206,1647903
1648206,2087879
1648206,1647788
1648206,1647685
1648208,1648863
1648208,1647838
1648208,1648499
1648208,1648403
1648208,2088388
1648208,2088350
1648208,2088382
1648208,2088378
1648208,2088380
1648208,2088341
