source,target
2319132,2319148
2319133,2319271
2319133,2319801
2319133,2586857
2319133,2319694
2319133,2319210
2319134,2577416
2319134,2319271
2319134,2319147
2319134,2575348
2319134,2575430
2319134,2577451
2319135,2319236
2319135,2320673
2319135,2319148
2319135,2575233
2319135,2319182
2319136,2575304
2319136,2575154
2319137,2319271
2319137,2319801
2319137,2319196
2319137,2586857
2319137,2319694
2319137,2575233
2319137,2323151
2319142,2319112
2319142,2575041
2319142,2575271
2319142,2319271
2319142,2319694
2319142,2575042
2319142,2319210
2319143,2319112
2319143,2319148
2319143,2319271
2319143,2319147
2319143,2575430
2319143,2319161
2319144,2319173
2319144,2320673
2319144,2319148
2319144,2575233
2319144,2319182
2319145,2319239
2319145,2319271
2319145,2319118
2319146,2319801
2319146,2575271
2319146,2586857
2319146,2575161
2319146,2585257
2319147,2319112
2319147,2319271
2319147,2320528
2319147,2575430
2319148,2319112
2319148,2319266
2319148,2320680
2319148,2320659
2319148,2320671
2319148,2575318
2319148,2575348
2319148,2575002
2319148,2574996
2319148,2577416
2319149,2319112
2319149,2319148
2319149,2319271
2319149,2319147
2319149,2575430
2319149,2319161
2319150,2319239
2319150,2319271
2319150,2319195
2319150,2319118
2319151,2319801
2319151,2319694
2319151,2319210
2319152,2319218
2319152,2319252
2319152,2320670
2319152,2319271
2319152,2319266
2319152,2575318
2319152,2575348
2319152,2575002
2319152,2574996
2319152,2320653
2319152,2319148
2319153,2319271
2319153,2319801
2319153,2586857
2319153,2319694
2319153,2319210
2319158,2575271
2319158,2319198
2319159,2319152
2319159,2320673
2319159,2319148
2319159,2575233
2319159,2319182
2319160,2319271
2319160,2319801
2319160,2586857
2319160,2319694
2319160,2319210
2319161,2319147
2319161,2319112
2319161,2319148
2319161,2575430
2319161,2577358
2319162,2575041
2319162,2575271
2319162,2319271
2319162,2319198
2319163,2319143
2319163,2319234
2319163,2319240
2319163,2320659
2319163,2320670
2319163,2319112
2319163,2319271
2319163,2319266
2319163,2575318
2319163,2575348
2319163,2575002
2319163,2574996
2319163,2320653
2319163,2319148
2319164,2320679
2319164,2320659
2319165,2319272
2319166,2319112
2319166,2575041
2319166,2575271
2319166,2319271
2319166,2319694
2319166,2575042
2319166,2319210
2319167,2319271
2319167,2319801
2319167,2586857
2319167,2319694
2319167,2319210
2319172,2319134
2319172,2320670
2319172,2319182
2319172,2319271
2319172,2319266
2319172,2575318
2319172,2575348
2319172,2575002
2319172,2320653
2319172,2319148
2319173,2319149
2319173,2319248
2319173,2320670
2319173,2319182
2319173,2319271
2319173,2319266
2319173,2575318
2319173,2575348
2319173,2575002
2319173,2320653
2319173,2319148
2319174,2319238
2319174,2319225
2319174,2319164
2319174,2320659
2319174,2320670
2319174,2319112
2319174,2319271
2319174,2319266
2319174,2575318
2319174,2575348
2319174,2575002
2319174,2574996
2319174,2320653
2319174,2575032
2319174,2319148
2319175,2319271
2319175,2319801
2319175,2586857
2319175,2319694
2319175,2319210
2319177,2319271
2319177,2575271
2319177,2319198
2319182,2319112
2319182,2319148
2319182,2319271
2319182,2320528
2319182,2577496
2319182,2320671
2319182,2575046
2319182,2575233
2319182,2577436
2319183,2319271
2319183,2319801
2319183,2586857
2319183,2319694
2319183,2319210
2319188,2319112
2319188,2319148
2319188,2319271
2319188,2319147
2319188,2575430
2319188,2319161
2319189,2319172
2319189,2320673
2319189,2319148
2319189,2575233
2319189,2319182
2319190,2319271
2319190,2319801
2319190,2586857
2319190,2319694
2319190,2319210
2319191,2319196
2319191,2319801
2319191,2575271
2319191,2586857
2319191,2319694
2319191,2575348
2319191,2575146
2319191,2575430
2319191,2575161
2319191,2575233
2319191,2323151
2319192,2319150
2319192,2575348
2319192,2575046
2319192,2319239
2319193,2319112
2319193,2319271
2319193,2575271
2319193,2319694
2319193,2575042
2319193,2319210
2319194,2575041
2319194,2575271
2319194,2319271
2319194,2319198
2319196,2319221
2319196,2319228
2319196,2319267
2319196,2319223
2319196,2319144
2319196,2319207
2319196,2319206
2319196,2319131
2319196,2319159
2319196,2319189
2319196,2319135
2319196,2575233
2319197,2320524
2319197,2319204
2319197,2578156
2319197,2578117
2319197,2575294
2319197,2575233
2319197,2575082
2319197,2577489
2319198,2319196
2319198,2575233
2319198,2585257
2319199,2319148
2319199,2323173
2319199,2577348
2319199,2578247
2319199,2319131
2319199,2575233
2319205,2320524
2319205,2320528
2319205,2577453
2319205,2575045
2319205,2575156
2319205,2575305
2319205,2575430
2319205,2575233
2319205,2319208
2319206,2319251
2319206,2320673
2319206,2319148
2319206,2575233
2319206,2319182
2319207,2319163
2319207,2319240
2319207,2320673
2319207,2319148
2319207,2575233
2319207,2319182
2319208,2320524
2319208,2320528
2319208,2577453
2319208,2577468
2319208,2575305
2319208,2575430
2319208,2575233
2319208,2575156
2319208,2575045
2319208,2575154
2319209,2319121
2319209,2319208
2319209,2586857
2319209,2319694
2319209,2575271
2319209,2575202
2319209,2575161
2319209,2319226
2319210,2319196
2319210,2575233
2319210,2323151
2319211,2319801
2319211,2575271
2319211,2586857
2319211,2319694
2319211,2575348
2319211,2575146
2319211,2575430
2319211,2575161
2319211,2323151
2319212,2319112
2319212,2319271
2319212,2575041
2319212,2575271
2319212,2319196
2319212,2319694
2319212,2575042
2319212,2575233
2319212,2323151
2319213,2320528
2319213,2319112
2319213,2319148
2319213,2319271
2319213,2319147
2319213,2575430
2319213,2319161
2319218,2319112
2319218,2319148
2319218,2319271
2319218,2319147
2319218,2575318
2319218,2575430
2319218,2319161
2319219,2319123
2319219,2319130
2319219,2577453
2319219,2319147
2319219,2575318
2319219,2575430
2319219,2575110
2319219,2577480
2319220,2319112
2319220,2319148
2319220,2319271
2319220,2319147
2319220,2575430
2319220,2319161
2319221,2319174
2319221,2319164
2319221,2320673
2319221,2319148
2319221,2575233
2319221,2319182
2319222,2575041
2319222,2575271
2319222,2319271
2319222,2319117
2319222,2319198
2319223,2319120
2319223,2320673
2319223,2319148
2319223,2575233
2319223,2319182
2319224,2319115
2319224,2575348
2319224,2575046
2319224,2575002
2319224,2319239
2319225,2319145
2319225,2575348
2319225,2575046
2319225,2319239
2319226,2323151
2319227,2319112
2319227,2319271
2319227,2575271
2319227,2319694
2319227,2575042
2319227,2319210
2319228,2319268
2319228,2320673
2319228,2319148
2319228,2575233
2319228,2319182
2319229,2319208
2319229,2577468
2319229,2575430
2319229,2575233
2319229,2323151
2319234,2319176
2319234,2319163
2319234,2319240
2319234,2319115
2319234,2575348
2319234,2575430
2319234,2575046
2319234,2319239
2319235,2319121
2319235,2319208
2319235,2586857
2319235,2319694
2319235,2575271
2319235,2575202
2319235,2575161
2319235,2319226
2319236,2319213
2319236,2320670
2319236,2319271
2319236,2319266
2319236,2575318
2319236,2575348
2319236,2575002
2319236,2574996
2319236,2320653
2319236,2319148
2319237,2319132
2319237,2320528
2319237,2319112
2319237,2319271
2319237,2319147
2319237,2575430
2319237,2319161
2319238,2319112
2319238,2319148
2319238,2319271
2319238,2319147
2319238,2575430
2319238,2319161
2319239,2575348
2319239,2575046
2319239,2577451
2319240,2319176
2319240,2320679
2319240,2320659
2319241,2319112
2319241,2575041
2319241,2319271
2319241,2575271
2319241,2319196
2319241,2319694
2319241,2575042
2319241,2575233
2319241,2323151
2319242,2319197
2319242,2322907
2319242,2319694
2319243,2319801
2319243,2575271
2319243,2586857
2319243,2319694
2319243,2575161
2319243,2323151
2319248,2319269
