source,target
79210,697849
79210,695518
79210,78159
79210,77998
79210,78133
79210,684830
79210,697028
79210,696962
79224,79837
79224,80345
79224,80345
79224,79837
79224,651544
79224,705289
79224,705597
79224,704259
79224,651793
79224,690383
79224,108888
79224,724083
79224,652997
79224,647749
79224,653174
79245,651544
79245,79249
79247,79614
79247,691803
79247,79614
79247,102046
79247,79104
79247,79208
79247,711929
79247,705597
79247,704259
79247,691252
79247,691465
79247,690383
79247,647757
79247,649604
79247,652997
79247,649437
79247,651085
79253,79245
79253,79249
79253,651544
79253,79160
79274,698458
79274,699599
79274,698477
79274,699748
79274,77732
79275,79160
79275,651544
79275,79249
79276,78281
79276,697028
79276,77722
79280,77735
79280,77735
79297,79378
79297,79409
79297,108948
79297,79378
79297,685682
79297,685592
79297,685475
79297,686007
79297,685579
79297,685461
79297,685593
79297,685721
79297,652420
79297,108888
79297,106883
79297,652299
79297,652352
79297,104382
79297,647757
79297,650946
79297,661866
79297,660369
79297,661211
79297,105229
79297,108356
79297,647549
79297,652221
79297,105160
79297,649719
79297,78697
79297,79340
79297,79432
79297,79415
79297,79445
79297,685692
79297,108523
79297,651544
79312,664877
79312,108888
79312,670741
79312,668222
79312,664877
79312,666908
79312,105229
79312,79469
79312,79444
79312,79406
79312,79435
79312,79413
79312,79405
79340,108948
79340,651695
79340,648809
79340,102981
79340,652976
79340,651451
79340,647519
79340,106814
79340,651949
79340,650842
79340,79847
79343,651460
79343,103369
79343,79106
79343,103369
79348,78625
79348,78625
79375,79445
79375,79432
79375,647461
79375,652056
79375,106883
79375,108888
79375,713048
79375,647461
79376,702385
79376,108888
79376,79199
79376,708612
79376,79127
79376,708612
79377,659537
79377,108888
79377,659062
79377,673429
79377,679875
79377,659537
79377,665333
79377,673846
79377,675529
79377,658000
79377,681661
79377,651544
79377,79340
79377,79312
79377,79419
79378,685581
79378,685581
79378,108888
79378,106883
79378,79340
79378,79415
79378,79445
79379,713048
79379,108948
79379,106814
79380,79074
79381,685517
79381,713048
79381,685517
79381,685525
79381,686022
79381,686058
79381,685590
79381,685240
79381,108888
79381,651346
79381,659062
79381,673429
79381,679875
79381,675529
79381,658000
79381,681661
79381,652221
79381,651544
79381,79340
79381,79312
79381,79419
79382,650677
79382,102046
79382,710396
79382,649604
79382,710019
79382,79051
79382,710019
79383,649604
79383,105139
79383,79031
79383,105139
79391,79468
79391,652221
79392,78920
79392,79245
79392,102046
79392,78913
79395,78628
79395,78628
79395,649491
79395,79477
79395,108904
79395,650459
79396,652363
79396,648207
79396,647757
79396,655800
79396,692802
79396,79401
79396,81385
79396,82579
79396,79456
79397,79428
79397,78697
79397,78739
79397,79467
79397,108888
79398,83380
79398,81528
79398,81038
79398,79456
79398,83380
79398,81528
79398,81038
79398,692802
79401,655800
79401,648207
79401,651544
79401,81385
79401,82579
79401,81385
79401,79456
79401,82579
79402,78706
79403,713044
79403,649903
79405,654575
79405,713044
79405,652363
79405,108888
79405,109076
79405,653678
79405,669033
79405,654575
79405,79340
79406,683868
79406,79470
79406,79403
79406,82579
79406,79404
79406,81385
79406,81371
79406,79455
79406,79401
79406,79342
79406,78625
79406,79431
79406,713044
79406,108888
79406,652352
79406,650946
79406,102264
79406,661866
79406,676893
79406,670398
79406,655800
79406,661726
79406,670000
79406,683868
79406,666908
79406,670653
79406,679970
79406,667946
79406,108356
79406,651544
79406,102261
79406,79340
79406,79413
79406,81371
79406,79435
79408,79406
79408,79470
79408,79388
79408,79340
79408,653983
79408,656947
79408,661211
79408,660369
79408,102264
79408,652976
79408,108888
79409,661866
79409,651544
79409,653196
79411,79432
79411,106883
79411,108888
79412,79124
79412,79245
79412,102046
79412,78788
79412,102046
79413,651544
79413,79388
79414,685583
79414,79706
79414,79388
79414,79452
79414,79397
79414,108948
79414,685579
79414,685525
79414,109357
79414,108888
79414,108119
79414,106883
79414,109076
79414,651346
79414,652202
79414,733584
79414,673605
79414,673906
79414,79340
79414,79379
79414,79432
79414,79467
79414,685944
79414,78697
79415,685945
79415,713048
79415,685945
79415,652056
79415,79463
79415,79432
79419,109357
79419,108888
79419,652352
79419,104382
79419,652202
79419,650375
79419,652976
79419,102976
79419,676893
79419,651544
79419,79455
79419,79388
79419,79340
79419,673429
79419,79847
79420,663186
79420,78629
79420,78707
79420,655800
79420,661726
79420,692802
79420,79413
79420,79406
79420,666908
79420,79477
79420,676893
79420,108888
79420,79468
79420,78627
79420,79348
79420,79403
79420,79395
79420,80327
79420,78628
79420,79466
79420,680711
79420,78629
79420,680711
79420,680051
79420,79435
79422,649604
79422,103369
79422,78754
79422,103369
79425,78697
79426,675102
79426,108888
79426,659062
79426,673429
79426,679875
79426,675102
79426,665333
79426,682338
79426,675529
79426,658000
79426,681661
79426,651544
79426,79340
79426,79312
79426,79419
79427,78697
79427,685682
79427,685592
79427,685692
79427,685864
79427,685662
79427,685475
79427,686007
79427,685579
79427,685461
79427,648053
79427,108888
79427,108119
79427,106883
79427,108523
79427,104382
79427,647757
79427,652976
79427,650946
79427,105229
79427,652221
79427,79297
79427,79340
79427,79415
79428,78701
79428,652221
79428,78701
79429,79378
79429,79432
79429,108888
79429,713048
79429,79378
79430,80205
79430,79431
79430,80205
79431,713044
79431,651544
79432,713048
79432,108888
79432,106883
79432,651544
79433,79429
79433,108888
79434,79419
79434,79388
79434,676893
79434,652976
79434,650375
79434,647757
79434,104382
79434,108888
79435,657780
79435,661726
79435,657780
79435,651544
79437,78696
79441,79415
79441,79432
79441,647461
79441,652056
79441,106883
79441,108888
79441,713048
79441,647461
79443,77804
79443,78392
79444,78625
79444,78625
79445,79432
79445,79463
79445,652056
79445,685337
79445,713048
79445,685337
79446,79405
79446,79340
79446,650946
79446,109076
79446,108888
79446,652363
79450,78697
79450,79397
79450,80395
79450,80395
79450,651544
79450,108888
79450,685899
79452,79428
79452,78697
79452,78701
79452,108888
79455,713044
79455,79468
79455,108888
79455,109357
79455,652420
79455,676893
79455,670398
79455,680799
79455,692802
79455,649903
79455,653083
79455,79340
79455,79413
79455,78696
79455,651544
79455,79388
79455,651793
79455,652134
79456,713044
79463,685639
79463,713048
79463,685639
79463,685475
79463,108888
79463,106883
79463,652299
79463,79340
79463,79432
79463,79467
